id,album_name
998,'Just Today'
999,'Israel Homecoming'
1000,'Vera'
1001,"""The Greatest Hits from 40's and 50's_ Vol. 66"""
1002,'Riddim Driven: Power Cuts'
1003,"""C'est D\xc3\xa9j\xc3\xa0 \xc3\x87a / Nickel"""
1005,'Trexe'
1006,'F.I.R.'
1007,'Vibe Central - The Essential Remixes'
1008,'Rares f\xc3\xbcr Bares 2004'
1009,'Live Up  & Close'
1010,'A Brief History'
1011,'Voodoo Love Inna Champeta Land'
1013,'Foreign Objects'
1014,'Aux'
1015,'Long Time Coming'
1016,'Purple Haze'
1017,'The Blue'
1018,'The Unforgiven_ V.2: Assisted Suicide'
1019,'Tell The People'
1020,'Live From The American Ballroom'
1021,'Alive In Europe!'
1022,'Wenn hier einer schie\xc3\x9ft_ dann bin ich das'
1023,'The Best Of Little Feat'
1024,'Dub Catalogue'
1025,'Colecci\xc3\xb3n Diamante: Alberto Cortez'
1026,'En Vivo'
1027,"""You're A Woman_ I'm A Machine"""
1028,'The Pretender'
1029,'10 Years Of Abuse And Still Broke'
1030,'Mestijaia'
1031,"""Doin' The Salsa - The Very Best Of Edmundo Ross"""
1032,'In the Attic of the Universe'
1033,'Bach: Organ Works Vol.2'
1034,'Magic'
1035,'Titus - Original Motion Picture Soundtrack'
1036,'TheBurbsLife'
1037,'Ultimate Classical Chill Out'
1039,'Ausland'
1040,'The Strathspey King'
1042,'O Tempo Do Samba'
1043,'Rewind Selecta: Up Tempo Collection Volume 3'
1044,'Shocking Out'
1045,"""Five Dollar Bo's Mock Cooter Stew"""
1046,'The Early Years'
1048,'7 Latidos'
1049,'What You Thought You Heard'
1051,'Built From Scratch'
1052,'Gift Grub 10 (Deluxe Edition)'
1054,'Knowledge Zombie'
1055,'The Project'
1056,'Through The Wire'
1057,'The Katies'
1059,'Niney Presents: No Hiding Place!'
1060,'The City'
1061,'The Hunger For More'
1062,'Marvin Sapp'
1063,'Sister Hazel'
1064,'Rise Up'
1065,'Reggae Gold 1993'
1066,'Coming Through'
1067,'Illuminations'
1068,'Hello Mom!'
1069,'Feel Like Going Home: The Essential Charlie Rich'
1072,'Les Id\xc3\xa9es Fixes'
1073,'Easy Does It'
1074,'Live'
1075,'Pezcore'
1076,'Amerikaz Nightmare'
1077,'Dirly dirly dee'
1078,'David Y Goliath'
1079,'Jewel Lake'
1080,'The Best of Marty Robbins'
1081,'Daily Operation'
1083,'Grand World'
1085,'The Serious Reggae Album Vol 2 Prt 2'
1086,'From The Muddy Banks Of The Wishkah'
1087,'Sound Networks EP'
1088,'Spaced Invader'
1089,'Wind In The Wire'
1090,'Ao Vivo'
1091,"""Flyin' The Flannel"""
1092,'Live 1978'
1093,'Bloomfield-A Retrospective'
1094,"""R\xc3\xa9chauffe L'hiver"""
1095,'Amorica'
1096,'T.O.S. (Terminate On Sight)'
1097,'City Of Black & White'
1098,'Cl\xc3\xa1sicas De Cl\xc3\xa1sico'
1099,'Julie Roberts'
1100,'If I Know You'
1101,'Wicked Ways'
1102,'Le Mepris'
1103,'Up To Zion (Premiere Performance Plus Track)'
1104,"""Rounder Records' 40th Anniversary Concert"""
1105,'Le Funk'
1106,'Devil in the bottle'
1107,"""Doyle's Brunch"""
1108,'First Band On The Moon'
1109,'Live! At Grant Street'
1111,'Lemon Soul'
1112,'The Best Of Both Worlds'
1113,'Mad World'
1114,'Black Magic'
1115,'Icarus'
1116,'Bach: Favorite Organ Works'
1117,'Connie Francis In Hollywood'
1119,'Unearthed Merseybeat Volume 2'
1120,'Living In A Dream'
1121,"""Ain't It Grand Boys: Unissued Gems Of The Clancy Brothers With Tommy Makem"""
1123,'Les r\xc3\xa9alisateurs: Les plus belles musiques de films de Jean-Pierre Mocky'
1125,'The Showdown: The Sugarhill Gang Vs. Grandmaster Flash & The Furious Five'
1126,'Frogstomp'
1127,'Electrical Storm'
1128,'Sweetlife'
1129,'Mermaid Avenue'
1130,'Double Dose'
1131,'Kin-Burst 9104'
1132,'Miltape Vol.1'
1133,'Dub Massacre Part 1 & Part 2'
1134,'The Return Of O-Tumma'
1135,'The Pain E.p.'
1136,'Did It Again Feat. Kid Cudi'
1137,'Ruido Blanco'
1138,'Hexenjagd'
1139,'Pump Up The Bhangra'
1140,'Tango Pour Madameon'
1141,'Zeigt Her Eure F\xc3\xbcsse'
1142,'In The Electric Mist'
1143,"""Don't Bring Flowers"""
1145,'From the Corner To the Block'
1146,"""If You Love These Blues_ Play'em As You Please"""
1147,'Immune'
1148,"""Somebody's Brother"""
1150,'Circle Of Demons'
1151,'Boss Drum (album)'
1152,'The Road Home'
1153,"""Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996"""
1154,"""Classic British Film Themes Of The 40's & 50's"""
1156,'Desperately'
1157,"""The Great Rock 'N' Roll Swindle"""
1158,'Praise Him...Live!'
1159,'Birmingham Jubilee Singers Vol. 2 (1927-1930)'
1161,'Guitar Adagios'
1162,'The Best Damn Thing'
1163,'Some People'
1164,'Pass Out of Existence [Special Edition]'
1165,'Barefoot - the acoustic ep'
1166,'Eveningland'
1167,'Wahnsinn'
1168,'Heal (The Separation)'
1169,'Mums and Dads Reggae Favourites'
1170,'Caught Live + 5'
1171,"""Let's Make Christmas Every Day"""
1172,'Best Of Arturo Sandoval'
1173,'Welcome To My Land Of Love'
1174,'Witchcraft Destroys Minds & Reap Souls'
1175,'Obsidian Sunrise'
1176,"""Rock'N Roll Gumbo"""
1177,'To Sinnefo'
1178,'Love For All Seasons'
1179,'Seelentaucher'
1180,'Shut Your Eyes'
1181,'Je Dis Aime'
1182,'La legge dei gangsters'
1183,'Man From Kinshasa'
1184,"""Let's Get Free"""
1185,'Mas Que Nada - Full Phatt Remix'
1186,'Wish'
1187,'Comunicaflow Underground'
1188,'Live at The On Broadway 1982'
1189,'Bakolo Mboka'
1190,'Selecao De Ouro'
1191,'Fuego Gris'
1192,'Moss'
1193,'Blind Boy Fuller Vol. 3 1937'
1194,'Jazz Express - Bossa Nova Nights'
1195,'Secrets'
1196,"""Wild_ Cool & Swingin'"""
1197,'I Got To Find Me A Woman'
1199,'Precious Little'
1200,'Hold Me To It'
1201,'Faith Healer'
1202,'The Very Best Of The Velvet Underground'
1203,'The M.T.A.'
1204,'Am I Lying?!'
1205,'Princess'
1206,"""L'Incontournable"""
1208,'Die besten Tage sind gez\xc3\xa4hlt'
1209,"""Rainie's Proclamation - Not Yet A Woman"""
1210,'The Loco-Motion'
1211,'Silver Box'
1212,'Sawdust'
1213,'Jetstream'
1214,'Out Here All Night'
1215,'Good Morning Judge'
1216,'Chris Farlowe Selected Hits'
1218,'The Sky Moves Sideways (Special Edition)'
1219,'Communication'
1220,'Black Satin Vol1'
1221,'The Best Of David Bowie 1969-74'
1222,"""Uni5: The World's Enemy"""
1223,'Rescue Dawn'
1224,'5:55'
1225,'Classics Live'
1226,'Treat Me Bad EP'
1227,'Party Fiesta_ Vol. 7'
1228,'Let The Wind Blow High'
1229,'Down By The River'
1230,'Reggae Gold 2006'
1231,'Lounjazz'
1232,"""Hank Wilson's Back!"""
1233,'Emerald Aether: Shape Shifting/Reconstructions Of Irish Music'
1234,'Le passager de la pluie (Original Soundtrack)'
1235,"""Herbst9 vs. Z'ev - Through Bleak Landscapes"""
1236,'The Best Of Del Tha Funkee Homosapien [The Elektra Years]: The B-Boy Handbook'
1237,'Good Girl Gone Bad: The Remixes'
1238,'Touch My Soul_ Vol. 23'
1239,'Everytime'
1240,'Scratchy: The Reprise Recordings [Includes Liner Notes]'
1241,'A Bizarre Gardening Accident'
1242,"""Wild_ Cool & Swingin'"""
1243,'Siren Song Of The Counter-Culture'
1244,'Rio'
1245,'Born Annoying'
1246,"""Ah...c'qu'on est cons ! - EP"""
1247,'Jamaica Farewell'
1248,'Tha Remixes Vol. 11'
1249,'The Anthology'
1250,'A La Naturaleza'
1251,'Dream Show The Music 1'
1252,'Ritual-Live'
1253,'Joyful Rebellion'
1254,'Wolfgang Amadeus Mozart: Requiem Mass_ K 626_ 1791'
1255,'Elva First'
1256,'Out Of Time'
1257,"""Now It's Spring"""
1258,'A Day In The Life'
1260,'The Very Best Of'
1262,'This Is My Country'
1263,'Essential Bessie Smith Vol 1'
1264,'High Time'
1265,'Tarde O Temprano'
1266,'Pi\xc3\xa9den\xc3\xa9s'
1267,'Washboard Sam Vol. 3 (1938)'
1269,'Tammy Wynette - Live at the Rodeo!'
1270,'A-sides_ B-sides and Rarities'
1271,'Grandes \xc3\x89xitos: Los Chunguitos'
1272,'Dion Chante Plamondon - Celine Dion Sings The Songs Of Luc Plamondon'
1273,'Speakerboxxx/The Love Below'
1275,'Second Hand Life: The Deluxe Edition'
1276,'Cherry Pie'
1277,'Allt \xc3\x84r Skit_ J\xc3\xa4mt'
1278,'White African'
1279,'The Choice EP'
1280,'Massenet: Werther'
1281,'Gold'
1282,'IRISH DRINKING SONGS'
1283,'About Time'
1284,'From Conception to Birth: A Life Unfolds'
1285,'Wind In The Wire'
1286,'Tonic'
1287,'Summer of a Thousand Years'
1288,'Con Los Pies En La Tierra'
1289,'Idem'
1290,'The Open Mind Of John D. Loudermilk'
1291,'The Best of Bobbie Gentry: The Capitol Years'
1293,'Tesoros De Colecci\xc3\xb3n'
1294,'The Best Of Kenny Rogers'
1296,'Trumpet Evolution'
1297,'The Late_ Late Show'
1298,'Bestival presents Sunday Best Vol 2'
1300,"""La Vie D'Ici Bas"""
1301,'Doe Or Die'
1303,'International'
1304,'Las Mejores Gaitas Vol.3'
1305,"""Ladies' Choice"""
1306,'OverTime'
1307,'So ist das nun mal'
1308,'Intromission'
1309,'Voodoo Crossing A Tribute To Jimi Hendrix'
1310,'Honest'
1311,'Scratchy: The Reprise Recordings [Includes Liner Notes]'
1312,'The Red Album'
1313,'EMI Country Masters - 50 Originals'
1314,'Premium Gold Collection'
1315,'JTV'
1316,'Barbara Lusch'
1317,'Le Petit Train (Mixe Mark Plati)'
1318,'Fatis Presents Ini Kamoze'
1319,'Ghetto-ology + Du'
1320,"""Comin' Tonight"""
1322,'Trouble In Mind'
1323,'Trail Of Memories:  The Randy Travis Anthology'
1324,'D\xc3\xa9jame Solo'
1325,'La Portuaria En Vivo'
1326,'South Of Hell'
1327,'Differente'
1328,'Count Talent and the Originals'
1329,'A Musical Massacre (Explicit)'
1330,'A Little South Of Sanity'
1331,'The Best Of Rene Touzet (His Piano and  Orchestra)'
1332,'One Down'
1334,'Sonny Terry & Brownie McGhee_ Vol. E (1938-1941)'
1335,'Take It To Heart'
1336,'Free - Live At The BBC'
1337,'Shi Shang Zui Qiang Man Hua Wang Da Luan Dou'
1338,"""Let's Make Christmas Every Day"""
1339,'Little Man'
1340,'Buddy Jewell'
1341,'Mis Boleros'
1342,'Kings of Zion Part III'
1343,'Closer to God'
1344,'The Road From Connemara'
1346,'Mambo'
1347,'L.A. Explosion'
1348,'Magic'
1349,'World Upside Down'
1350,'100% Colombian'
1351,'An Era Reborn'
1352,'Turbocharger'
1353,'Songs of the US Army'
1354,'The Never Ending Why'
1355,'Honge Na Juda Hum'
1356,'The Resistance'
1357,'The Mix (2009 Digital Remaster)'
1358,'Strictly The Best Vol. 18'
1359,'Voice From Home'
1360,"""When All God's Singers Get Home"""
1361,'Willie Clancy The Gold Ring'
1362,'Punk In Drublic'
1363,'Empty The Bones Of You'
1364,'Carnival Of Chaos'
1366,'Tri-polar (Edited)'
1367,'Gary Nichols'
1368,'Das Telefon Sagt Du'
1369,'Lo Mejor De Gabinete Caligari'
1370,'Nanny McPhee & The Big Bang'
1373,'Sedona Suite'
1374,'El Sat\xc3\xa1nico Dr. Cadillac'
1375,'Gold'
1377,'Mista'
1379,'Top Ranking Reggae - Bob Marley - Soul Almighty'
1380,'Things That Last Forever'
1381,'The Master Plan'
1382,'His Majesty Is Coming'
1383,'How To Save A Life'
1384,'EMI Comedy - Groucho Marx'
1385,'2 Em 1'
1386,'Skeeter Davis: RCA Country Legend'
1387,'Mamborama'
1388,'Hoy Es Hoy'
1389,'De beste liedjes'
1390,'The End Of The World'
1391,'One Block Radius'
1392,'American Indian Ceremonial & War Dances'
1393,'Loud'
1394,'2 Em 1 (Dois Em Um)'
1395,'Virtual Leisure'
1396,'Humpty Dumpty LSD'
1397,'Kona Gold'
1398,'Cosa de Hombres'
1399,'12 x 5'
1400,'We Will Glorify (Premiere Performance Plus Track)'
1401,'Collection: B. Carlisle'
1402,'Stagepass'
1403,'Babies Go To Sleep'
1404,'All By Myself'
1405,'Encore'
1406,'Gal Sun Ja'
1407,'Here At The Mayflower'
1408,'Directo en tus manos'
1409,'Hung Like A Fly'
1410,'The Projected Passion Revue'
1411,'Live 98 En Passant'
1412,'Super Discount'
1413,'Dj Revolution Present Class Of 86'
1414,'Tillbaka Till Samtiden'
1415,'Themes'
1416,'Introducing&'
1417,'Solo Lo Nuestro - 20 Exitos'
1418,'Dogma'
1419,'Blues'
1420,"""Dr. Elmo's Twisted Christmas"""
1424,'The Final Chapter'
1426,'The Second Album + The First Rehearsal Tapes'
1427,'Strange Cargo III'
1428,'Steady On'
1429,'You And Your Heart'
1430,'This Is Love'
1431,'Seasons'
1432,'Pinkboy Presents TPC'
1433,'Rio'
1434,'The Very Best of Relaxing Classics'
1435,'Herzen mit Koffer'
1436,"""Slidin' On The Frets: The Hawaiian Steel Guitar Phenomenon"""
1437,'Approaching Normal'
1438,'Under The Big Black Sun'
1439,'Valleys Of Neptune'
1440,'Kino'
1441,'Greatest Features'
1442,'Pendulum'
1443,'Down By The River'
1444,'Black Ark EP'
1445,'Les autres'
1446,'Brother Bear Original Soundtrack (English Version)'
1447,'Starchild'
1448,'Never Wanted to Dance (Live In London)'
1449,'Pure Genius: The Complete Atlantic Recordings 1952-1960'
1450,'Jazz From A To '
1451,'Pieni Maailma'
1452,'Clear'
1453,'The North Side Benches'
1454,'Irrevers\xc3\xadveis'
1455,'Synthesizer'
1456,"""Bobby's Girl - The Complete Seville Recordings"""
1457,'Future Shock'
1458,'Look At  You Now'
1459,'20 Melodies pour rever_ Volume 3'
1460,'Hang On To Your Resistance (The Early Years)'
1462,'Foo Fighters'
1463,"""Sometimes You Can't Make It On Your Own"""
1464,'You Win  Again'
1465,'Safizam'
1466,'Love Junk'
1467,'Bardo'
1468,'As Cruel As School Children'
1469,'Discograf\xc3\xada Completa 1994-2000'
1470,'Gift Grub 7'
1471,'Breakfast With Jape Squad'
1472,'The Good_ The Bad_ The Ugly'
1473,'A Few Things To Hear Before We All Blow Up'
1475,'1970: The Complete Fun House Sessions'
1476,'Early Works for Me If It Works for You II'
1477,'Count The Cost'
1478,'The Harvey Averne Dozen'
1480,'Welcome To Tokyo'
1481,'Operaatio Jalokivimeri'
1482,'Shut Your Eyes'
1483,'Somewhere'
1484,'Millennium-Tanzparty'
1485,'The Butterfly Effect'
1486,"""It's About Time!"""
1487,'Nattf\xc3\xb6dd'
1488,'King Of Rock'
1489,'Rhythm Formula: Volume Three - Discovery'
1491,'Bigger Than America'
1492,'Lift'
1493,'Lullabies To Paralyze'
1494,'Indianola'
1495,'Chris Farlowe Selected Hits'
1496,'A Match & Some Gasoline'
1497,'Charanga After Hours'
1498,'Let Life Flow'
1499,'Purity Accuracy'
1500,'Majurugenta'
1501,'Ladies Night'
1502,'Man'
1503,'In\xc3\xa9dits 68-97'
1505,'Enter The Vaselines'
1506,'La Mujer De Mi Hermano: Music Inspired by the Film'
1507,'Primavera'
1508,'In Sorte Diaboli (Deluxe)'
1509,'On'
1510,'Homecoming Hymns'
1511,'O Gigante Da Floresta'
1512,'Underneath Rotting'
1513,'Queen Of The Delta Blues_ Volume 2 (B)'
1514,'Victims'
1515,'D.C. Blues: The Library Of Congress Recordings_ Vol. 2'
1516,"""Everybody's Talking_ Nobody's Listening!"""
1518,'R&B In The Mix'
1519,'The Dimension Dolls'
1520,'Cover Up'
1521,"""Pimpin' N' Panderin"""
1522,'Jodelzauber'
1523,'Summer of a Thousand Years'
1524,'Jar of flies / Facelift / Dirt'
1525,'Zipless (Deluxe)'
1526,'Eidolon'
1527,'Live'
1528,'New Universe'
1529,'Monuments'
1530,'Best 1991 - 2004'
1531,'Respighi: Ancient Airs and Dances'
1532,'All The Right Reasons'
1533,'Las Numero 1 De Angelica Maria'
1534,'Groovalicious'
1535,'Navnet Jesus'
1536,'Harry Potter And The Order Of The Phoenix Original Motion Picture Soundtrack'
1537,'Heliocentric'
1538,'12 Grandes exitos Vol. 1'
1539,'Vibes'
1540,'Underground Network'
1542,'Josh White Vol. 1 1929-1933'
1543,'Made New'
1544,'Bacilos'
1545,'Best Ones'
1546,'Spread The Germs'
1547,'20 Suosikkia / Tulisuudelma'
1548,'Tribesman Album'
1549,'Rit/2'
1550,'One'
1551,'In The City Of Sleep'
1552,'Adventures In Emceein'
1553,'Washboard Sam Vol. 1 (1935-1936)'
1554,'20th Century Masters: The Millennium Collection: Best Of Semisonic'
1555,'Coleccion de Oro'
1556,'The Experience'
1557,'Hack'
1558,"'En ""Algo Nuevo'"
1559,'As It Should Be'
1560,'Smiling'
1561,'Directo en tus manos'
1562,'Little Man'
1563,'Bahamian Songs'
1564,'Hymn To Sophia (Hymne Til Sofia)'
1565,'Chez Toots'
1566,'8-Way Santa'
1568,'Os so\xc3\xb1os que volven'
1569,'Live Au Divan Orange'
1570,'Bridging The Gap'
1571,'Minimum - Maximum'
1572,'Morning to 3am'
1573,'Live!'
1574,'Conscious Party'
1576,'Music in My Soul'
1577,'Colors'
1578,'Viva Brazil'
1580,'Serie 3x4 (Karina_ Massiel_ Jeanette)'
1581,'El Amor'
1582,'Turn Me Well'
1583,'Wisconsin Death Trip'
1584,'Versunkener Schatz'
1585,'Let Me Get Close To You (With Bonus Tracks)'
1586,'More Like Me'
1587,"""Aria Di Citta'"""
1588,'97 | 07'
1589,'At Night (The Unreleased Mixes)'
1590,'Diamond Sutra'
1591,'Technicolor'
1592,'Summerfish'
1593,"""It's Not Over"""
1595,'Where the River Meets the Bay'
1597,'James Last And Friends'
1598,'Ghetto Dope'
1599,'Swing Spring'
1600,'Chansons Cochonnes et Chansons Paillardes'
1601,'85555'
1602,'The Collection'
1603,'The Sisterhood of the Traveling Pants 2'
1604,'Finist\xc3\xa9riens'
1605,'T.O.S. (Terminate On Sight)'
1608,'Live at Brixton Academy 1999'
1609,'The Black Parade'
1610,'Nunca Tuve Tanto Blues'
1611,'Legendary Country Blues Artists - CD A'
1612,'CiSTm KonFLiqt'
1613,'All Things Are Connected'
1614,'Boo-Tay'
1615,'Songs Of The Fabulous Century'
1616,'I Wish My Brother George Was Here'
1618,'The Trombone Sound'
1619,'Knives [Clean]'
1620,'Latin Kick'
1622,'Nippon Banzai'
1623,'No Rules [Bonus Edition]'
1625,'Surprisingly Good for You'
1627,'Cora\xc3\xa7\xc3\xa3o de 5 Pontas'
1628,'Eurovision Song Contest 2009'
1629,'The Complete Hi Recordings of Charlie Rich'
1630,'Virtuoso'
1631,'The Best Of Karen Peck And New River'
1632,'Only A Woman'
1633,'Lili Marlene'
1634,"""If You Love These Blues_ Play'em As You Please"""
1635,'Alright Now'
1636,"""Let's Get Free"""
1637,'David Cook'
1638,'Normal as the Next Guy'
1639,'Rio'
1640,'Snug'
1641,'Drums Not Dead'
1642,'Tom Barabas Live'
1643,'In Loving Memory'
1644,'Taqdeer Dee Pencil'
1645,'Talking Drum'
1647,'Azur et Asmar'
1648,'Starless & Bible Black'
1649,'Ronroco'
1650,'Split CD'
1651,'The Ultimate Collection'
1652,'1993-1994 The Demos'
1653,'Millennium-Tanzparty'
1654,'Der Letzte seiner Art'
1655,'The Real Rock'
1656,'Rode Hard and Put Away Wet'
1657,'The Marshall Mathers LP'
1658,'Electric Moments'
1659,'L\xc3\xadricas'
1660,'Return To The 36 Chambers: The Dirty Version'
1661,'Down Among the Deadmen'
1662,'Trax Records: Acid Classics'
1663,'Mis Sue\xc3\xb1os feat Norma Castro'
1664,'Guitar Boogie Fever'
1665,'Hit Parade: The Greatest Hits'
1666,'If You Want it'
1667,'The World According To Go'
1668,'Joy In The City'
1669,'Black & White TV With The Sound Turned Low'
1670,'Hear Globally: A Cumbancha Collection'
1672,'Vitamin C'
1673,'Live'
1674,'Woman Across The River (World)'
1675,'Show Your Colors'
1676,'Where The Wild Things Are'
1677,'Paradise In Me'
1678,'Naked Songs Live And Acoustic'
1679,'The Downward Spiral - Deluxe Edition'
1680,'Tacos Deluxe'
1682,"""Smokin' Hits"""
1683,'Razor'
1684,'Insomnia - The Best Of'
1685,'Dansez Avec Jo Privat'
1686,'The Age Of Style - Hits of the 30s'
1687,'50 Reasons To Love Paris'
1689,'The Predator (World) (Explicit)'
1690,'Portrait'
1691,'Made In The Dark'
1692,'Pass In Review'
1693,'My So Called Knife'
1694,'Universe One'
1695,'Vasos Vacios'
1696,"""Georges Brassens: Le si\xc3\xa8cle d'or"""
1697,'Bloomfield-A Retrospective'
1699,'Live At El Sol'
1700,'The Best Of'
1701,'Lumipallo'
1702,'Viimeiseen pisaraan'
1703,'Cabretta'
1705,'Lian Ren Chuang Shi Ji'
1706,'Stories From The Heart'
1707,'Cantara'
1708,'Ragnarock'
1709,'Mongo Returns!'
1710,'Love Letters'
1712,'Inside Ronnie Milsap'
1713,'Christmas On The Range'
1714,'You Are! Remix Box'
1715,'The Strathspey King'
1717,"""What's in a number EP"""
1719,'Voracious Love'
1720,'Prolonging the Magic'
1721,'The Anatomy Of'
1722,'Siempre Es Hoy/Reversiones'
1723,"""Derni\xc3\xa8re Chance d'\xc3\xaatre disque d'or (Edition Sp\xc3\xa9ciale: nouvel album + best of 5 titres)"""
1724,'The Exponential Truth'
1725,'Stomping Ground'
1726,'Blister Pop'
1727,'The Way To Do It'
1728,'Les Increvable N2'
1729,'Die besten Tage sind gez\xc3\xa4hlt'
1730,'Love in the First'
1731,'Flying Cowboys'
1732,'The Complete Blue Horizon Sessions'
1734,'Vinicio'
1735,'Chithi Lae ke Kabootar Ja'
1736,'Killer'
1737,'Five Man Acoustical Jam'
1738,'Swing To The Right'
1739,'Reprise Des N\xc3\xa9gociations'
1740,'Perlen...'
1741,'Revenge'
1742,'Maurice Larcange Au Zenith'
1743,'Dangerously In Love'
1744,'War Of Aggression'
1745,'Heartland'
1747,'Solomon Vol. 2'
1748,'Superstar Dog'
1749,'Shock To The System'
1750,'Made In Japan'
1751,'Tampa Red Vol. 10 1938-1939'
1752,'The Big Dirty'
1753,'Lifer'
1754,'Rock For Light'
1755,'The Dee Jays / Baby Talk - Best of'
1756,'Diamond'
1757,'The Rhythm Of The Night'
1758,'Icky Thump'
1759,'2Fresh - Get It Started'
1760,'African Grooves Vol.26'
1761,"""A Pretty Gal's Love"""
1762,"""Lookin' For A Change"""
1763,'My Favorite Place'
1765,'Lover Girl'
1766,'La Folie'
1767,'Smooth Jazz Journey - Third Edition'
1768,"""Tales Don't Tell Themselves"""
1769,'Later That Day...'
1770,"""Life Won't Wait"""
1771,'Ladies And Gentlemen... The Best Of George Michael'
1772,'20 Suosikkia / Karjalan Marjaana'
1773,'The Essential Stevie Ray Vaughan And Double Trouble'
1774,'Babe Ruth'
1775,'Live'
1777,'Time Machine'
1778,'Stomping Ground'
1780,'Wanita'
1781,'Descarga Espectacular'
1782,'Live At Wacken Open Air 2006 - A Night Of Emperial Wrath'
