id,playlist_name
598,Dalea lumholtzii B.L. Rob. & Fernald
599,Eriogonum eastwoodianum J.T. Howell
600,Sisyrinchium arizonicum Rothr.
601,Roldana hartwegii (Benth.) H. Rob. & Brettel
602,Scutellaria parvula Michx. var. missouriensis (Torr.) Goodman & C.A. Lawson
603,Ambrosia psilostachya DC.
604,Elatine ambigua Wight
605,Limonium carolinianum (Walter) Britton
606,Hyperphyscia adglutinata (Flörke) H. Mayrh. & Poelt
607,Astragalus panamintensis Sheldon
608,Cirsium japonicum Fisch. ex DC.
609,Magnolia fraseri Walter
610,Rhodiola integrifolia Raf. ssp. neomexicana (Britton) Kartesz
611,Helianthus praecox Engelm. & A. Gray ssp. runyonii (Heiser) Heiser
612,Muhlenbergia sobolifera (Muhl. ex Willd.) Trin.
613,Arthonia astericus Müll. Arg.
614,Centaurea dealbata Willd. [excluded]
615,Streptopus amplexifolius (L.) DC. var. chalazatus Fassett
616,Liatris Gaertn. ex Schreb.
617,Galactia floridana Torr. & A. Gray
618,Bigelowia DC.
619,Zephyranthes simpsonii Chapm.
620,Polygonum polygaloides Wall. ex Meisn. ssp. polygaloides
621,Scutellaria racemosa Pers.
622,Fuscidea subfilamentosa (Zahlbr.) Brako
623,Cryptantha celosioides (Eastw.) Payson
624,Hebestigma Urb.
625,Horsfieldia palauensis Kaneh.
626,Arabis repanda S. Watson
627,Tabebuia haemantha (Bertol. ex Spreng.) DC.
628,Astragalus cobrensis A. Gray var. maguirei Kearney
629,Rhynchospora kunthii Nees ex Kunth
630,Circaea L.
631,Pediomelum subacaule (Torr. & A. Gray) Rydb.
632,Astragalus hyalinus M.E. Jones
633,Crataegus ×hudsonica Sarg. (pro sp.)
634,Cordia globosa (Jacq.) Kunth
635,Enneapogon Desv. ex P. Beauv.
636,Pennisetum pedicellatum Trin. ssp. unispiculum Brunken
637,Leersia lenticularis Michx.
638,Sticherus bifidus (Willd.) Ching
639,Eichhornia Kunth
640,Kennedia nigricans Lindl.
641,Lepraria crassissima (Hue) Lettau
642,Guettarda pungens Urb.
643,Vittaria remota Fée
644,Mitchella L.
645,Rubus missouricus L.H. Bailey
646,Streptanthus polygaloides A. Gray
647,Coptis Salisb.
648,Elymus ×palmerensis (Lepage) Barkworth & D.R. Dewey
649,Draba mogollonica Greene
650,Parmotrema chinense (Osbeck) Hale & Ahti
651,Colocasia esculenta (L.) Schott var. esculenta
652,Tradescantia occidentalis (Britton) Smyth var. melanthera MacRoberts
653,Damasonium californicum Torr. ex Benth.
654,Betula ×dugleana Lepage
655,Boerhavia erecta L.
656,Acanthomintha obovata Jeps.
657,Quercus palmeri Engelm.
658,Ranunculus glaberrimus Hook. var. glaberrimus
659,"Aeschynomene virginica (L.) Britton, Sterns & Poggenb."
660,Dalechampia L.
661,Onosmodium decipiens J. Allison
662,Stenochlaena J. Sm.
663,Claopodium bolanderi Best
664,Aristida cognata Trin. & Rupr.
665,Chamaesyce polygonifolia (L.) Small
666,Ziziphus reticulata (Vahl) DC.
667,Rosa ×odorata (Andrews) Sweet (pro sp.)
668,Carex manhartii Bryson
669,Consolida tenuissima (Sm.) Soó
670,Castilleja angustifolia (Nutt.) G. Don var. angustifolia
671,Eriogonum effusum Nutt. var. effusum
672,Castilleja revealii N.H. Holmgren
673,Convallaria majalis L.
674,Ageratina adenophora (Spreng.) R.M. King & H. Rob.
675,Rudbeckia montana A. Gray
676,Draba incrassata (Rollins) Rollins & R.A. Price
677,Lecidea albofuscescens Nyl.
678,Chenopodium carnosulum Moq.
679,Blechnum orientale L.
680,Ribes oxyacanthoides L. ssp. setosum (Lindl.) Sinnott
681,Eurytaenia Torr. & A. Gray
682,Pediocactus simpsonii (Engelm.) Britton & Rose var. minor (Engelm.) Cockerell
683,Brachythecium leibergii Grout
684,Paspalum decumbens Sw.
685,Amelanchier ×neglecta Eggl. ex G.N. Jones (pro sp.)
686,Carlowrightia parviflora (Buckley) Wassh.
687,Nemacladus montanus Greene
688,Eschscholzia Cham.
689,Silene bernardina S. Watson ssp. maguirei Bocquet
690,Juncus georgianus Coville
691,Antidesma platyphyllum H. Mann var. hillebrandii Pax & K. Hoffm.
692,Chamaesyce hepatica (Urb. & Ekman) D.G. Burch
693,Lathyrus holochlorus (Piper) C.L. Hitchc.
694,Caltha leptosepala DC. ssp. leptosepala
695,Ixeris stolonifera A. Gray
696,Candelariella dispersa (Rasanen) Hakul.
697,Scutellaria arguta Buckley
698,Crataegus marshallii Eggl.
699,Pyrrocoma racemosa (Nutt.) Torr. & A. Gray var. racemosa
700,Plagiobothrys nothofulvus (A. Gray) A. Gray
701,Trifolium pinetorum Greene
702,Aspicilia americana de Lesd.
703,Solidago hispida Muhl. ex Willd. var. lanata (Hook.) Fernald
704,Muhlenbergia cuspidata (Torr. ex Hook.) Rydb.
705,Linaria maroccana Hook. f.
706,Rhynchospora colorata (L.) H. Pfeiffer
707,Lilium ×pseudograyi Grove (pro sp.)
708,Glandularia pumila (Rydb.) Umber
709,Centromadia pungens (Hook. & Arn.) Greene ssp. laevis (D.D. Keck) B.G. Baldw.
710,Amorpha georgiana Wilbur
711,Solanum xanti A. Gray var. glabrescens Parish
712,Sedum divergens S. Watson
713,Linum rigidum Pursh
714,Cyathea australis (R. Br.) Domin
715,Draba asterophora Payson
716,Arabis pulchra M.E. Jones ex S. Watson var. gracilis M.E. Jones
717,Afzelia Sm.
718,Peganum mexicanum A. Gray
719,×Citroncirus webberi J.W. Ingram & H.E. Moore
720,Spartina maritima (M.A. Curtis) Fernald
721,Aesculus glabra Willd. var. arguta (Buckley) B.L. Rob.
722,Mimulus barbatus Greene
723,Lechea intermedia Leggett ex Britton var. juniperina (E.P. Bicknell) B.L. Rob.
724,Ranunculus inamoenus Greene var. subaffinis (A. Gray) L.D. Benson
725,Carex petricosa Dewey
726,Senecio spartioides Torr. & A. Gray var. spartioides
727,Cryptantha excavata Brandegee
728,"Stuckenia filiformis (Pers.) Börner ssp. occidentalis (J.W. Robbins) Haynes, D.H. Les & M. Kral"
729,Lobelia elongata Small
730,Pleurothallis wilsonii Lindl.
731,Dactyloctenium radulans (R. Br.) P. Beauv.
732,Caloplaca spaldingii Zahlbr.
733,Platanthera psycodes (L.) Lindl.
734,Salix pyrifolia Andersson
735,Hibiscus arnottianus A. Gray
736,Peperomia oahuensis C. DC.
737,Eriogonum ochrocephalum S. Watson var. sceptrum Reveal
738,Dicranella crispa (Hedw.) Schimp.
739,Philadelphus palmeri Rydb.
740,Prunella vulgaris L.
741,Toxicodendron radicans (L.) Kuntze ssp. divaricatum (Greene) Gillis
742,Dryas octopetala L.
743,Cyanea grimesiana Gaudich. ssp. grimesiana
744,Dichanthium aristatum (Poir.) C.E. Hubbard
745,Rumex conglomeratus Murray
746,Saxifraga palmeri Bush
747,Thymophylla tenuiloba (DC.) Small var. treculii (A. Gray) Strother
748,Cirsium chellyense J.W. Moore & Frankton
749,Neptunia prostrata (Lam.) Baill.
750,Diplotomma penichrum (Tuck.) Szat.
751,Coryphantha echinus (Engelm.) Britton & Rose
752,Blechnum orientale L.
753,Hedyotis degeneri Fosberg var. coprosmifolia Fosberg
754,Vicia ludoviciana Nutt. ssp. leavenworthii (Torr. & A. Gray) Lassetter & C.R. Gunn
755,Rondeletia L.
756,Oxalis decaphylla Kunth
757,Chamaesyce lata (Engelm.) Small
758,Lipochaeta connata (Gaudich.) DC.
759,Perityle Benth.
760,Carex concinna R. Br.
761,Lilium philadelphicum L. var. andinum (Nutt.) Ker Gawl.
762,Cleistocactus Lem.
763,Fuirena umbellata Rottb.
764,Dieffenbachia seguine (Jacq.) Schott
765,Polygonum chinense L.
766,Castilleja angustifolia (Nutt.) G. Don
767,Seligeria Bruch & Schimp.
768,Stryphnodendron barbadetimam (Vell. Conc.) Mart.
769,Silene taimyrensis (Tolm.) Bocquet
770,Achnatherum stillmanii (Bol.) Barkworth
771,Hulsea algida A. Gray
772,Lessingia virgata A. Gray var. virgata
773,Eriogonum capistratum Reveal
774,Lomariopsis amydrophlebia (Slosson ex Maxon) Holttum
775,Seligeria acutifolia Lindb.
776,Buellia elegans Poelt
777,Rubus vagus L.H. Bailey
778,Oxyria Hill
779,Impatiens balfourii Hook. f.
780,Asplenium adulterinum Milde
781,Lupinus sellulus Kellogg ssp. sellulus var. sellulus
782,Ericameria cuneata (A. Gray) McClatchie var. macrocephala Urbatsch
783,Schlotheimia rugifolia (Hook.) Schwägr.
784,Syzygium javanicum Miq.
785,Collema bachmanianum (Fink) Degel.
786,Viola triloba Schwein. var. dilatata (Elliott) Brainerd
787,Astragalus lentiginosus Douglas ex Hook. var. australis Barneby
788,Platanus orientalis L.
789,Muhlenbergia polycaulis Scribn.
790,Pohlia brevinervis Lindb. & Arnell
791,Petrorhagia nanteuilii (Burnat) P.W. Ball & Heywood
792,Polygonum buxiforme Small
793,Trifolium variegatum Nutt.
794,Micranthemum Michx.
795,Camissonia minor (A. Nelson) P.H. Raven
796,Abronia alpina Brandegee
797,Bellemerea cinereorufescens (Ach.) Clauzade & Roux
798,Samanea saman (Jacq.) Merr.
799,Penstemon alamosensis Pennell & Nisbet
800,Quisqualis L.
801,Pedilanthus Neck. ex Poit.
802,Astragalus lentiginosus Douglas ex Hook. var. australis Barneby
803,Anchusa capensis Thunb.
804,Erythrina eggersii Krukoff & Moldenke
805,Dubautia sherffiana Fosberg
806,Phacelia marcescens Eastw. ex J.F. Macbr.
807,Cecidonia Treibel & Rambold
808,Eriogonum fasciculatum Benth. var. polifolium (Benth.) Torr. & A. Gray
809,Anisodontea capensis (L.) D.M. Bates
810,Galium verum L. var. wirtgenii (F.W. Schultz) Oborny
811,Hesperevax sparsiflora (A. Gray) Greene var. brevifolia (A. Gray) Morefield
812,Tricardia Torr. ex S. Watson
813,Microgramma heterophylla (L.) Wherry
814,Viola purpurea Kellogg ssp. geophyta M.S. Baker & J.C. Clausen
815,Arabis holboellii Hornem. var. collinsii (Fernald) Rollins
816,Campanula shetleri Heckard
817,Malacothrix clevelandii A. Gray
818,Townsendia jonesii (Beaman) Reveal var. jonesii
819,Scleropodium obtusifolium (A. Jaeger) Kindb.
820,Buddleja racemosa Torr. ssp. incana (Torr.) Norm.
821,Seseli libanotis (L.) W.D.J. Koch
822,Pimpinella saxifraga L.
823,Sorbus L.
824,Eleocharis retroflexa (Poir.) Urb.
825,Pinzona Mart. & Zucc.
826,Rinodina lepida (Nyl.) Müll. Arg.
827,Lesquerella parviflora Rollins
828,Prunus mexicana S. Watson
829,Asclepias incarnata L. ssp. pulchra (Ehrh. ex Willd.) Woodson
830,Dioclea hexandra (Ralph) Mabberley
831,Populus tremula L.
832,Dudleya stolonifera Moran
833,Astragalus recurvus Greene
834,Hillia parasitica Jacq.
835,Erlangea Sch. Bip.
836,Leucaena leucocephala (Lam.) de Wit ssp. glabrata (Rose) S. Zárate
837,Arnica venosa H.M. Hall
838,Galium serpenticum Dempster ssp. scotticum Dempster & Ehrend.
839,Elytraria caroliniensis (J.F. Gmel.) Pers.
840,Lythrum thymifolia L.
841,Triteleia peduncularis Lindl.
842,Phyllostegia parviflora (Gaudich.) Benth.
843,Salvinia natans (L.) All.
844,Damasonium Hill
845,Arctium lappa L.
846,Penstemon deamii Pennell
847,Mahonia dictyota (Jeps.) Fedde
848,Mentha suaveolens Ehrh.
849,Pentachaeta exilis (A. Gray) A. Gray ssp. aeolica Van Horn & Ornduff
850,Camissonia kernensis (Munz) P.H. Raven
851,Myrospermum Jacq.
852,Quercus ×comptoniae Sarg.
853,Acarospora glaucocarpa (Ach.) Körb.
854,Symphyotrichum campestre (Nutt.) G.L. Nesom
855,Pertusaria californica Dibben
856,Polygala rugelii Shuttlw. ex Chapm.
857,Brickelliastrum fendleri (A. Gray) R.M. King & H. Rob.
858,Tetradymia spinosa Hook. & Arn.
859,Oxytropis monticola A. Gray
860,Roccella phycopsis (Ach.) Ach.
861,Asarum hartwegii S. Watson
862,Zizaniopsis Döll & Asch.
863,Ajuga pyramidalis L.
864,Vahlodea Fr.
865,Collomia renacta E. Joyal
866,Myosotis latifolia Poir.
867,Machaeranthera pinnatifida (Hook.) Shinners ssp. pinnatifida
868,Phlox mesoleuca Greene
869,Eriophorum russeolum Fr. ex Hartm. var. majus Sommier
870,Glehnia littoralis F. Schmidt ex Miq. ssp. leiocarpa (Mathias) Hultén
871,Arctostaphylos glandulosa Eastw.
872,Hypericum frondosum Michx.
873,Torreya nucifera (L.) Siebold & Zucc.
874,Cheirodendron trigynum (Gaudich.) A. Heller
875,Sida longipes A. Gray
876,Oxytropis maydelliana Trautv.
877,Parnassia glauca Raf.
878,Trichocentrum maculatum (Aubl.) M.W. Chase
879,Lipochaeta ovata R.C. Gardner
880,Bryum gemmilucens Wilcz. & Dem.
881,Ptychomitrium drummondii (Wilson) Sull.
882,Astragalus tweedyi Canby
883,Ponthieva R. Br.
884,Deinandra pallida (D.D. Keck) B.G. Baldw.
885,Heterodermia casarettiana (A. Massal.) Trevis.
886,Hemerocallis citrina Baroni
887,Hyparrhenia Andersson ex Fourn.
888,Astragalus purshii Douglas ex Hook. var. concinnus Barneby
889,Liparis hawaiensis H. Mann
890,Draba cuneifolia Nutt. ex Torr. & A. Gray var. cuneifolia
891,Elymus trachycaulus (Link) Gould ex Shinners ssp. subsecundus (Link) Á. Löve & D. Löve
892,Trematodon montanus Belland & Brass.
893,Potentilla macounii Rydb.
894,Didymodon Hedw.
895,Campylopus paradoxus Wilson
896,Ipomoea costellata Torr.
897,Trifolium ochroleucum Huds.
898,Rinodina bischoffii (Hepp) A. Massal.
899,Pleuropogon refractus (A. Gray) Benth. ex Vasey
900,Mentzelia strictissima (Wooton & Standl.) J. Darl.
901,Leptodactylon californicum Hook. & Arn. ssp. leptotrichomum Gordon
902,Liatris cokeri Pyne & Stucky
903,Polystichum setigerum (C. Presl) C. Presl
904,Allionia incarnata L. var. nudata (Standl.) Munz
905,Dermatocarpon reticulatum H. Magn.
906,Hypericum edisonianum (Small) P. Adams & N. Robson
907,Carex argyrantha Tuck.
908,Leprocaulon microscopicum (Vill.) Gams ex D. Hawksw.
909,Harrisia simpsonii Small
910,Eriogonum heracleoides Nutt. var. leucophaeum Reveal
911,Otholobium fruticans (L.) Stirt.
912,Leptosiphon latisectus (E.G. Buxton) J.M. Porter & L.A. Johnson
913,Polygonum viviparum L.
914,Adiantum raddianum C. Presl
915,Hypogymnia imshaugii Krog
916,Taraxacum phymatocarpum J. Vahl
917,Bifora americana Benth. & Hook. f. ex S. Watson
918,Astragalus nuttallii (Torr. & A. Gray) J.T. Howell var. virgatus (A. Gray ex W.H. Brewer & S. Watson) Barneby
919,Passiflora ligularis Juss.
920,Polygonum arifolium L.
921,Eriogonum deflexum Torr. var. baratum (Elmer) Reveal
922,Elaphoglossum Schott ex J. Sm.
923,Alsophila brooksii (Maxon) R. Tryon
924,Chaenotheca gracillima (Vain.) Tibell
925,Pylaisiella steerei Ando & Higuchi
926,Pylaisiella intricata (Hedw.) Grout
927,Paronychia jamesii Torr. & A. Gray
928,Acarospora heufleriana Körb.
929,Cuscuta suksdorfii Yunck. var. suksdorfii
930,Burmannia L.
931,Galium boreale L.
932,Aeschynomene sensitiva Sw. var. hispidula (Kunth) Rudd [excluded]
933,Lecanora expallens Ach.
934,Lupinus perennis L. ssp. perennis var. occidentalis S. Watson
935,Vaseyochloa Hitchc.
936,Melanolecia transitoria (Arnold) Hertel ex Poelt
937,Rhizocarpon vernicomoideum Fink
938,Viola pedunculata Torr. & A. Gray ssp. pedunculata
939,Rubus griseus L.H. Bailey
940,Xanthoria hasseana Rasanen
941,Torilis scabra (Thunb.) DC.
942,Erigenia Nutt.
943,Hydrocotyle verticillata Thunb. var. fetherstoniana (Jennings) Mathias
944,Erigeron velutipes Hook. & Arn.
945,Oligotrichum Lam. & DC.
946,Polemonium foliosissimum A. Gray var. alpinum Brand
947,Clematis hirsutissima Pursh var. hirsutissima
948,Mycobilimbia Rehm
949,Claopodium (Lesq. & James) Renauld & Cardot
950,Dalea formosa Torr.
951,Tetramolopium humile (A. Gray) Hillebr. ssp. humile
952,Grimmia hamulosa Lesq.
953,Carex leavenworthii Dewey
954,Desmodium axillare (Sw.) DC. var. stoloniferum (Rich. ex Poir.) B.G. Schub.
955,Lipochaeta bryanii Sherff
956,Thelocactus (K. Schum.) Britton & Rose
957,Crataegus ×media Bechst.
958,Pleurocoronis R.M. King & H. Rob.
959,Orthocarpus luteus Nutt.
960,Cladonia pachycladodes Vain.
961,Scilla L.
962,Penstemon montanus Greene
963,Downingia bicornuta A. Gray
964,Cleistocactus Lem.
965,Stenogyne macrantha Benth.
966,Polygonella gracilis Meisn.
967,Oenothera flava (A. Nelson) Garrett ssp. taraxacoides (Wooton & Standl.) W.L. Wagner
968,Crataegus rhodella Ashe
969,Scutellaria arguta Buckley
970,Galeopsis L.
971,Sclerocarya Hochst.
972,Bryoria implexa (Hoffm.) Brodo & D. Hawksw.
973,Euphorbia bicolor Engelm. & A. Gray
974,Triphasia Lour.
975,Phlox pilosa L. ssp. riparia Wherry
976,Coriandrum sativum L.
977,Juniperus L.
978,Viola septentrionalis Greene
979,Heuchera sanguinea Engelm. var. pulchra (Rydb.) Rosend.
980,"Aronia ×prunifolia (Marshall) Rehder, (pro sp.)"
981,Centaurea melitensis L.
982,"Arctostaphylos klamathensis S.W. Edwards, Keeler-Wolf & W. Knight"
983,Penstemon barbatus (Cav.) Roth ssp. torreyi (Benth.) D.D. Keck
984,Eriogonum heermannii Durand & Hilg. var. argense (M.E. Jones) Munz
985,Tetramolopium capillare (Gaudich.) H. St. John
986,Nerisyrenia camporum (A. Gray) Greene
987,Iva annua L. var. annua
988,Gayophytum diffusum Torr. & A. Gray
989,Senecio musiniensis S.L. Welsh
990,Pedicularis parryi A. Gray
991,Vaccinium stamineum L.
992,Dryptodon patens (Hedw.) Brid.
993,Solidago multiradiata Aiton var. arctica (DC.) Fernald
994,Acalypha neomexicana Müll. Arg.
995,"Festuca molokaiensis Soreng, P.M. Peterson, & Catalán"
996,Rubus navus L.H. Bailey
997,Mycomicrothelia capitosa (Krempelh.) D. Hawksw.
998,Solanum hindsianum Benth.
999,Cladina ciliata (Stirt.) Trass var. ciliata
1000,Ranunculus trichophyllus Chaix var. eradicatus (Laest.) W. Drew
1001,Hydrocotyle L.
1002,Thelypteris pilosa (M. Martens & Galeotti) Crawford var. alabamensis Crawford
1003,Staphylea L.
1004,Dimorphotheca sinuata DC.
1005,Cyperus retrorsus Chapm. var. retrorsus
1006,Isoetes piedmontana (N.E. Pfeiffer) C.F. Reed
1007,Tipularia Nutt.
1008,Argyrochosma fendleri (Kunze) Windham
1009,Marsilea villosa Kaulf.
1010,Amygdalaria panaeola (Ach.) Hertel & Brodo
1011,Oxandra lanceolata (Sw.) Baill.
1012,Brachelyma subulatum (P. Beauv.) Schimp. ex Cardot
1013,Asyneuma Griseb. & Schenk
1014,Sedum stelliforme S. Watson
1015,Citrus ×limonia Osbeck (pro sp.)
1016,Houttuynia cordata Thunb.
1017,Lobularia maritima (L.) Desv.
1018,Acinos arvensis (Lam.) Dandy
1019,Calystegia collina (Greene) Brummitt ssp. oxyphylla Brummitt
1020,Arthrostemma Pav. ex D. Don
1021,Symphyotrichum patens (Aiton) G.L. Nesom var. patentissimum (Lindl. ex DC.) G.L. Nesom
1022,Phyllostegia stachyoides A. Gray
1023,Cirsium modestum (Osterh.) Cockerell
1024,Hypericum parvulum Greene
1025,Phlox bifida Beck ssp. stellaria (A. Gray) Wherry
1026,Eriogonum lewisii Reveal
1027,Marina Liebm.
1028,Chamaesyce conferta Small
1029,Joinvillea ascendens Gaudich. ex Brongn. & Gris
1030,Aspicilia pertusa (Lynge) J.W. Thomson
1031,Symplocos Jacq.
1032,Eriogonum umbellatum Torr. var. cladophorum Gandog.
1033,Eleocharis diandra C. Wright
1034,Astragalus beckwithii Torr. & A. Gray var. weiserensis M.E. Jones
1035,Silene verecunda S. Watson ssp. platyota (S. Watson) C.L. Hitchc. & Maguire var. eglandulosa C.L. Hitchc. & Maguire
1036,Trimezia martinicensis (Jacq.) Herb.
1037,Tillandsia polystachia (L.) L.
1038,Poa arctica R. Br. ssp. aperta (Scribn. & Merr.) Soreng
1039,Pseudoleskea stenophylla Renauld & Cardot
1040,Quercus ×caesariensis Moldenke
1041,Dacryodes Vahl
1042,Conimitella williamsii (D.C. Eaton) Rydb.
1043,Severinia monophylla (L.) Tanaka [excluded]
1044,Erythronium americanum Ker Gawl. ssp. harperi (W. Wolf) Parks & Hardin
1045,Erigeron decumbens Nutt. var. decumbens
1046,Hainardia Greuter
1047,Agathosma crenulata (L.) Pill.
1048,Quercus muehlenbergii Engelm.
1049,Rosa wichuraiana Crép.
1050,Campanulastrum Small
1051,Gyalidea lecideopsis (A. Massal.) Lettau ex Vezda var. convarians (Nyl.) Vezda
1052,Ludwigia longifolia (DC.) H. Hara
1053,Eriophyllum congdonii Brandegee
1054,Rumex sibiricus Hultén
1055,Paulownia Siebold & Zucc.
1056,Gutierrezia Lag.
1057,Physalis crassifolia Benth.
1058,Mimulus floribundus Lindl.
1059,Vernonia borinquensis Urb.
1060,Paspalum modestum Mez
1061,Solidago canadensis L. var. salebrosa (Piper) M.E. Jones
1062,Dicranella (Müll. Hal.) Schimp.
1063,Cardamine ×anomala (Eames) K. Schum. (pro sp.)
1064,Calochortus howellii S. Watson
1065,Lilium regale E.H. Wilson
1066,Sida L.
1067,Lavatera assurgentiflora Kellogg ssp. glabra Philbrick
1068,Polygala boykinii Nutt.
1069,Brunfelsia portoricensis Krug & Urb.
1070,Dichanthelium hirstii (Swallen) Kartesz
1071,Draba asprella Greene var. zionensis (C.L. Hitchc.) S.L. Welsh & Reveal
1072,Penstemon floridus Brandegee var. austinii (Eastw.) N.H. Holmgren
1073,Berberis vulgaris L.
1074,Corymbia papuana (F. Muell.) K.D. Hill & L.A.S. Johnson
1075,Phacelia nemoralis Greene ssp. nemoralis
1076,Cuscuta approximata Bab.
1077,Aristida pansa Wooton & Standl.
1078,Glandularia tampensis (Nash) Small
1079,Astragalus megacarpus (Nutt.) A. Gray
1080,Aspidotis californica (Hook.) Nutt. ex Copeland
1081,Eremospatha macrocarpa (G. Mann & H.A. Wendl.) G. Mann & H.A. Wendl.
1082,Marshallia obovata (Walter) Beadle & F.E. Boynt.
1083,Erigeron asperugineus (D.C. Eaton) A. Gray
1084,Hedeoma Pers.
1085,Condylidium iresinoides (Kunth) R.M. King & H. Rob.
1086,Caltha palustris L. var. palustris
1087,Ampelopsis Michx.
1088,Erigeron biolettii Greene
1089,Tagetes pusilla Kunth
1090,Phoradendron hawksworthii (Wiens) Wiens
1091,Caloplaca adnexa Vezda
1092,Crepis vesicaria L.
1093,Leavenworthia Torr.
1094,Gilia inconspicua (Sm.) Sweet
1095,Echinocereus viridiflorus Engelm. var. russanthus (D. Weniger) A.D. Zimmerman
1096,Silphium integrifolium Michx. var. laeve Torr. & A. Gray
